Date,Country,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Impressions,Clicks,CTR,Installs,Conversion Rate,Sessions,Loyal Users,Loyal Users/Installs,Total Revenue,Total Cost,ROI,ARPU,Average eCPI,af_complete_registration (Unique users),af_complete_registration (Event counter),af_complete_registration (Sales in USD),af_purchase (Unique users),af_purchase (Event counter),af_purchase (Sales in USD),app_id,app_name,app_platform,report_type
2025-10-04,US,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,3,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-04,UY,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,4,3,0.7500,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-05,AR,None,Organic,None,N/A,N/A,N/A,18,N/A,0,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-05,AR,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,52683,21801,0.4138,70,0.0032,141,0,0.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-05,BO,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,23,7,0.3043,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-05,BR,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,N/A,1,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-05,CO,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,3,1,0.3333,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-05,CW,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,2,1,0.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-05,EC,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,18,2,0.1111,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
2025-10-05,IT,None,moloco_int,OMA7_le9vmh7junry9wyr9q0l_AR_ios15_balloons_sub6_sub7_sub8 MLC26826,1,2,2.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751882513,Updraft Balloon,ios,geo_by_date_report
