Date,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Impressions,Clicks,CTR,Installs,Conversion Rate,Sessions,Loyal Users,Loyal Users/Installs,Total Cost,Average eCPI,app_id,app_name,app_platform
2025-08-16,None,moloco_int,inapp_moloco_806_14zeus1_sub5_sub6_sub7_sub8_Hjt2L4dv_PM16,10241,5016,0.4898,7,0.0014,14,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-17,None,Organic,None,N/A,N/A,N/A,58,N/A,0,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-17,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,8184,3085,0.3770,52,0.0169,107,1,0.0192,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-17,None,moloco_int,PM30_sub2_sub3_sub4_sub5_sub6_sub7_cub_8_sub9_sub10_sub11_sub12,7347,3353,0.4564,17,0.0051,34,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-17,None,moloco_int,PM34_sub2_sub3_sub4_sub5_sub6_sub7_sub8,4905,1920,0.3914,5,0.0026,10,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-18,None,Organic,None,N/A,N/A,N/A,52,N/A,0,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-18,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,6591,2404,0.3647,27,0.0112,54,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-18,None,moloco_int,PM30_sub2_sub3_sub4_sub5_sub6_sub7_cub_8_sub9_sub10_sub11_sub12,7716,4303,0.5577,22,0.0051,47,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-18,None,moloco_int,PM34_sub2_sub3_sub4_sub5_sub6_sub7_sub8,1499,573,0.3823,1,0.0017,2,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-19,None,Organic,None,N/A,N/A,N/A,51,N/A,0,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-19,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,6561,2574,0.3923,27,0.0105,54,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-19,None,moloco_int,PM30_sub2_sub3_sub4_sub5_sub6_sub7_cub_8_sub9_sub10_sub11_sub12,10030,5681,0.5664,20,0.0035,40,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-19,None,moloco_int,PM34_sub2_sub3_sub4_sub5_sub6_sub7_sub8,N/A,N/A,N/A,1,N/A,2,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-20,None,Organic,None,N/A,N/A,N/A,54,N/A,0,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-20,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,2851,1089,0.3820,20,0.0184,40,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-20,None,moloco_int,PM30_sub2_sub3_sub4_sub5_sub6_sub7_cub_8_sub9_sub10_sub11_sub12,7357,3483,0.4734,16,0.0046,32,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-20,None,moloco_int,PM34_sub2_sub3_sub4_sub5_sub6_sub7_sub8,2550,1039,0.4075,3,0.0029,6,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-21,None,Organic,None,N/A,N/A,N/A,46,N/A,0,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-21,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,3712,1404,0.3782,19,0.0135,38,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-21,None,moloco_int,PM30_sub2_sub3_sub4_sub5_sub6_sub7_cub_8_sub9_sub10_sub11_sub12,12589,6055,0.4810,21,0.0035,42,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-21,None,moloco_int,PM34_sub2_sub3_sub4_sub5_sub6_sub7_sub8,957,375,0.3918,1,0.0027,2,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-21,None,moloco_int,WG_zt8FNkQ9_sub3_sub4_sub5,872,339,0.3888,3,0.0088,6,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-21,None,moloco_int,sub1_215_sub3_sub4_sub5_TRolimp,202,93,0.4604,1,0.0108,2,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-22,None,Organic,None,N/A,N/A,N/A,38,N/A,0,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-22,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,3615,1460,0.4039,12,0.0082,24,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-22,None,moloco_int,PM30_sub2_sub3_sub4_sub5_sub6_sub7_cub_8_sub9_sub10_sub11_sub12,12834,6307,0.4914,22,0.0035,44,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-22,None,moloco_int,PM34_sub2_sub3_sub4_sub5_sub6_sub7_sub8,1068,496,0.4644,3,0.0060,6,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-22,None,moloco_int,WG_zt8FNkQ9_sub3_sub4_sub5,5923,2101,0.3547,12,0.0057,24,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-22,None,moloco_int,inapp_moloco_806_14zeus1_ca_sub6_sub7_sub8_Hjt2L4dv_PM16,3674,1698,0.4622,9,0.0053,20,1,0.1111,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-22,None,moloco_int,sub1_215_sub3_sub4_sub5_TRolimp,23534,9808,0.4168,21,0.0021,42,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-22,None,test,inapp_moloco_805_14zeus1_{sub5}_{sub6}_{sub7}_{sub8}_Hjt2L4dv_PM16,N/A,1,N/A,0,0.0000,0,0,N/A,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-23,None,Organic,None,N/A,N/A,N/A,49,N/A,0,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-23,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,3020,1187,0.3930,17,0.0143,35,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-23,None,moloco_int,PM30_sub2_sub3_sub4_sub5_sub6_sub7_cub_8_sub9_sub10_sub11_sub12,12195,5867,0.4811,20,0.0034,40,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-23,None,moloco_int,PM34_sub2_sub3_sub4_sub5_sub6_sub7_sub8,6193,2639,0.4261,10,0.0038,20,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-23,None,moloco_int,inapp_moloco_806_14zeus1_ca_sub6_sub7_sub8_Hjt2L4dv_PM16,7365,3213,0.4363,14,0.0044,28,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-23,None,moloco_int,sub1_215_sub3_sub4_sub5_TRolimp,24490,10212,0.4170,12,0.0012,24,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-24,None,Organic,None,N/A,N/A,N/A,60,N/A,0,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-24,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,2956,1134,0.3836,9,0.0079,18,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-24,None,moloco_int,PM30_sub2_sub3_sub4_sub5_sub6_sub7_cub_8_sub9_sub10_sub11_sub12,9800,5244,0.5351,24,0.0046,48,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-24,None,moloco_int,PM34_sub2_sub3_sub4_sub5_sub6_sub7_sub8,4276,1621,0.3791,6,0.0037,12,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-24,None,moloco_int,inapp_moloco_806_14zeus1_ca_sub6_sub7_sub8_Hjt2L4dv_PM16,3318,1447,0.4361,12,0.0083,24,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-24,None,moloco_int,sub1_215_sub3_sub4_sub5_TRolimp,19803,7679,0.3878,13,0.0017,27,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-25,None,Organic,None,N/A,N/A,N/A,39,N/A,0,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-25,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,3325,1311,0.3943,8,0.0061,16,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-25,None,moloco_int,PM30_sub2_sub3_sub4_sub5_sub6_sub7_cub_8_sub9_sub10_sub11_sub12,1186,652,0.5497,7,0.0107,14,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-25,None,moloco_int,PM34_sub2_sub3_sub4_sub5_sub6_sub7_sub8,5489,1870,0.3407,3,0.0016,6,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-25,None,moloco_int,sub1_215_sub3_sub4_sub5_TRolimp,20438,7213,0.3529,21,0.0029,42,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-26,None,Organic,None,N/A,N/A,N/A,49,N/A,0,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-26,None,moloco_int,AA_MountQuizmore_GRC_PUFuQttHQuJge7NA_VKO_ACC27,1247,494,0.3962,1,0.0020,2,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-26,None,moloco_int,AA_MountQuizmore_NZL_hU1IHzwYfKilS6Oa_GLE_ACC23,217,95,0.4378,0,0.0000,0,0,N/A,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-26,None,moloco_int,AA_MountQuizmore_TUR_APOzJjo5P7N0Fwze_VKO_ACC27,1032,442,0.4283,0,0.0000,0,0,N/A,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-26,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,2449,893,0.3646,11,0.0123,22,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-26,None,moloco_int,PM34_sub2_sub3_sub4_sub5_sub6_sub7_sub8,1748,675,0.3862,1,0.0015,2,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-26,None,moloco_int,sub1_215_sub3_sub4_sub5_TRolimp,10579,3714,0.3511,5,0.0013,10,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-27,None,Organic,None,N/A,N/A,N/A,43,N/A,0,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-27,None,moloco_int,AA_MountQuizmore_CAN_AkANFCO9DOZ1s1dn_ZAG_ACC14,604,359,0.5944,7,0.0195,14,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-27,None,moloco_int,AA_MountQuizmore_CAN_eXJzjQD8iSnIMeUP_GLE_ACC23,733,318,0.4338,3,0.0094,6,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-27,None,moloco_int,AA_MountQuizmore_CAN_mizCT9zryTbPmS2o_ZAG_ACC17,411,206,0.5012,3,0.0146,6,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-27,None,moloco_int,AA_MountQuizmore_FIN_Qy3QHIRCbrrRTguj_GLE_ACC23,6618,2712,0.4098,18,0.0066,37,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-27,None,moloco_int,AA_MountQuizmore_GBR_KRFqhaxX0Nh68kPn_ZAG_ACC14,334,161,0.4820,0,0.0000,0,0,N/A,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-27,None,moloco_int,AA_MountQuizmore_GBR_Xt7rOZgQDidfykYq_ZAG_ACC17,794,342,0.4307,5,0.0146,10,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-27,None,moloco_int,AA_MountQuizmore_NZL_FjwZxzotkUkfkzbI_ZAG_ACC14,347,136,0.3919,1,0.0074,2,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-27,None,moloco_int,AA_MountQuizmore_NZL_f89iQYZMKZMNv84V_ZAG_ACC17,393,137,0.3486,0,0.0000,0,0,N/A,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-27,None,moloco_int,AA_MountQuizmore_NZL_hU1IHzwYfKilS6Oa_GLE_ACC23,573,292,0.5096,4,0.0137,8,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-27,None,moloco_int,AA_MountQuizmore_TUR_O3Q0z8syozD3XOdo_GLE_ACC23,11243,5517,0.4907,16,0.0029,32,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-27,None,moloco_int,AA_MountQuizmore_TUR_tbMCPqeiwKvRsP71_GLE_ACC23,16890,6788,0.4019,15,0.0022,30,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-27,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,3892,1527,0.3923,9,0.0059,18,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-27,None,moloco_int,sub1_215_sub3_sub4_sub5_TRolimp,N/A,3,N/A,1,0.3333,2,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-28,None,Organic,None,N/A,N/A,N/A,64,N/A,0,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-28,None,moloco_int,AA_MountQuizmore_AUS_IydoaGkKXENByH2I_ZAG_ACC17,2007,714,0.3558,18,0.0252,36,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-28,None,moloco_int,AA_MountQuizmore_AUS_t1VPY5WOz0mzMmis_ZAG_ACC14,540,194,0.3593,4,0.0206,8,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-28,None,moloco_int,AA_MountQuizmore_CAN_AkANFCO9DOZ1s1dn_ZAG_ACC14,2,2,1.0000,1,0.5000,2,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-28,None,moloco_int,AA_MountQuizmore_CAN_eXJzjQD8iSnIMeUP_GLE_ACC23,616,263,0.4269,3,0.0114,6,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-28,None,moloco_int,AA_MountQuizmore_CAN_mizCT9zryTbPmS2o_ZAG_ACC17,1065,445,0.4178,6,0.0135,12,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-28,None,moloco_int,AA_MountQuizmore_CHL_J7JZy83SDMWlvAZs_GLE_ACC23,1691,636,0.3761,6,0.0094,12,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-28,None,moloco_int,AA_MountQuizmore_CHL_kH7g73CKn7kzDcs2_GLE_ACC23,1230,394,0.3203,3,0.0076,6,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-28,None,moloco_int,AA_MountQuizmore_FIN_Qy3QHIRCbrrRTguj_GLE_ACC23,20737,8232,0.3970,34,0.0041,68,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-28,None,moloco_int,AA_MountQuizmore_GBR_Xt7rOZgQDidfykYq_ZAG_ACC17,N/A,N/A,N/A,1,N/A,2,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-28,None,moloco_int,AA_MountQuizmore_MEX_P00DNQtziHUHC1QB_GLE_ACC23,1261,460,0.3648,7,0.0152,14,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-28,None,moloco_int,AA_MountQuizmore_NZL_FjwZxzotkUkfkzbI_ZAG_ACC14,57,20,0.3509,0,0.0000,0,0,N/A,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-28,None,moloco_int,AA_MountQuizmore_NZL_f89iQYZMKZMNv84V_ZAG_ACC17,116,38,0.3276,0,0.0000,0,0,N/A,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-28,None,moloco_int,AA_MountQuizmore_TUR_O3Q0z8syozD3XOdo_GLE_ACC23,28262,13951,0.4936,30,0.0022,61,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-28,None,moloco_int,AA_MountQuizmore_TUR_tbMCPqeiwKvRsP71_GLE_ACC23,2768,1078,0.3895,4,0.0037,8,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-28,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,5354,1900,0.3549,23,0.0121,47,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-28,None,moloco_int,PM34_sub2_sub3_sub4_sub5_sub6_sub7_sub8,263,141,0.5361,0,0.0000,0,0,N/A,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-29,None,Organic,None,N/A,N/A,N/A,48,N/A,0,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-29,None,moloco_int,AA_MountQuizmore_AUS_IydoaGkKXENByH2I_ZAG_ACC17,1982,642,0.3239,10,0.0156,20,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-29,None,moloco_int,AA_MountQuizmore_CHL_J7JZy83SDMWlvAZs_GLE_ACC23,1531,621,0.4056,6,0.0097,12,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-29,None,moloco_int,AA_MountQuizmore_CHL_kH7g73CKn7kzDcs2_GLE_ACC23,1204,419,0.3480,0,0.0000,0,0,N/A,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-29,None,moloco_int,AA_MountQuizmore_FIN_Qy3QHIRCbrrRTguj_GLE_ACC23,10666,4449,0.4171,14,0.0031,28,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-29,None,moloco_int,AA_MountQuizmore_GRC_Q9MJAGDj00dWnMby_ZAG_ACC17,965,398,0.4124,1,0.0025,2,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-29,None,moloco_int,AA_MountQuizmore_GRC_SeyM1sja9XysFMcN_ZAG_ACC14,763,382,0.5007,2,0.0052,4,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-29,None,moloco_int,AA_MountQuizmore_MEX_P00DNQtziHUHC1QB_GLE_ACC23,1799,662,0.3680,10,0.0151,20,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-29,None,moloco_int,AA_MountQuizmore_TUR_O3Q0z8syozD3XOdo_GLE_ACC23,10682,4506,0.4218,9,0.0020,18,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-29,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,5540,1898,0.3426,18,0.0095,39,1,0.0556,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-29,None,moloco_int,PM34_sub2_sub3_sub4_sub5_sub6_sub7_sub8,14161,6135,0.4332,16,0.0026,32,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-29,None,moloco_int,bndrnt000461&key=LNb8nYj1&sub2=1871&sub3=yanamb&sub4={sub4}&sub5=MountQuizmore&sub6=AU/BDM&sub7={sub7}&sub8={sub8},1725,735,0.4261,6,0.0082,12,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-29,None,moloco_int,trust_187_yanamb_sub4_MountQuizmore_AU/BDM,622,265,0.4260,2,0.0075,4,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-30,None,Organic,None,N/A,N/A,N/A,42,N/A,0,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-30,None,moloco_int,AA_MountQuizmore_AUS_IydoaGkKXENByH2I_ZAG_ACC17,709,240,0.3385,2,0.0083,4,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-30,None,moloco_int,AA_MountQuizmore_FIN_Qy3QHIRCbrrRTguj_GLE_ACC23,819,353,0.4310,1,0.0028,2,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-30,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,7699,3598,0.4673,18,0.0050,36,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-30,None,moloco_int,PM34_sub2_sub3_sub4_sub5_sub6_sub7_sub8,12459,5193,0.4168,21,0.0040,42,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-30,None,moloco_int,bndrnt000461&key=LNb8nYj1&sub2=1871&sub3=yanamb&sub4={sub4}&sub5=MountQuizmore&sub6=AU/BDM&sub7={sub7}&sub8={sub8},N/A,N/A,N/A,1,N/A,2,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-31,None,Organic,None,N/A,N/A,N/A,46,N/A,0,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-31,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,7634,2706,0.3545,20,0.0074,40,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-31,None,moloco_int,PM34_sub2_sub3_sub4_sub5_sub6_sub7_sub8,14155,5792,0.4092,18,0.0031,37,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-31,None,moloco_int,trust_187_yanamb_sub4_MountQuizmore_AU/BDM,3480,1220,0.3506,12,0.0098,24,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-08-31,None,moloco_int,{{campaign.title}},1,N/A,N/A,0,N/A,0,0,N/A,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-01,None,Organic,None,N/A,N/A,N/A,48,N/A,0,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-01,None,moloco_int,AA_MountQuizmore_ARG_mN7AO2BYAzdHJA4f_YNI_ACC26,795,356,0.4478,0,0.0000,0,0,N/A,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-01,None,moloco_int,AA_MountQuizmore_BRA_XlBRogdDRt1r5MhE_YNI_ACC26,1467,603,0.4110,14,0.0232,28,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-01,None,moloco_int,AA_MountQuizmore_CAN_eXJzjQD8iSnIMeUP_GLE_ACC23,60,33,0.5500,0,0.0000,0,0,N/A,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-01,None,moloco_int,AA_MountQuizmore_COL_IXrie4znqxDv9MMC_YNI_ACC26,3087,1182,0.3829,23,0.0195,46,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-01,None,moloco_int,AA_MountQuizmore_COL_Ik4SCIJO0FzvwUaz_GLE_ACC23,238,108,0.4538,1,0.0093,2,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-01,None,moloco_int,AA_MountQuizmore_COL_UyRzN0uU7Meys7wI_GLE_ACC23,561,274,0.4884,9,0.0328,18,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-01,None,moloco_int,AA_MountQuizmore_TUR_O3Q0z8syozD3XOdo_GLE_ACC23,14538,5010,0.3446,11,0.0022,22,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-01,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,6410,2316,0.3613,24,0.0104,48,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-01,None,moloco_int,PM30_qXcgZj4m_sub3_sub4_sub5_sub6_sub7_cub_8_sub9_sub10_sub11_sub12,1832,781,0.4263,5,0.0064,10,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-01,None,moloco_int,PM34_sub2_sub3_sub4_sub5_sub6_sub7_sub8,2370,984,0.4152,1,0.0010,2,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-01,None,moloco_int,trust_187_yanamb_sub4_MountQuizmore_AU/BDM,3879,1385,0.3571,10,0.0072,20,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-02,None,Organic,None,N/A,N/A,N/A,63,N/A,0,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-02,None,moloco_int,AA_MountQuizmore_BRA_XlBRogdDRt1r5MhE_YNI_ACC26,N/A,N/A,N/A,2,N/A,4,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-02,None,moloco_int,AA_MountQuizmore_COL_IXrie4znqxDv9MMC_YNI_ACC26,3394,1286,0.3789,13,0.0101,26,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-02,None,moloco_int,AA_MountQuizmore_COL_Ik4SCIJO0FzvwUaz_GLE_ACC23,3712,1856,0.5000,18,0.0097,36,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-02,None,moloco_int,AA_MountQuizmore_COL_UyRzN0uU7Meys7wI_GLE_ACC23,20447,9585,0.4688,64,0.0067,129,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-02,None,moloco_int,AA_MountQuizmore_TUR_O3Q0z8syozD3XOdo_GLE_ACC23,8718,3059,0.3509,17,0.0056,32,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-02,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,6272,2330,0.3715,12,0.0052,24,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-02,None,moloco_int,PM30_qXcgZj4m_sub3_sub4_sub5_sub6_sub7_cub_8_sub9_sub10_sub11_sub12,5562,2150,0.3866,11,0.0051,22,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-02,None,moloco_int,PM34_sub2_sub3_sub4_sub5_sub6_sub7_sub8,898,367,0.4087,1,0.0027,2,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-03,None,Organic,None,N/A,N/A,N/A,77,N/A,0,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-03,None,moloco_int,AA_MountQuizmore_COL_IXrie4znqxDv9MMC_YNI_ACC26,4473,1658,0.3707,14,0.0084,28,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-03,None,moloco_int,AA_MountQuizmore_COL_Ik4SCIJO0FzvwUaz_GLE_ACC23,N/A,N/A,N/A,1,N/A,2,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-03,None,moloco_int,AA_MountQuizmore_COL_UyRzN0uU7Meys7wI_GLE_ACC23,30553,13885,0.4545,79,0.0057,158,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-03,None,moloco_int,AA_MountQuizmore_FIN_Qy3QHIRCbrrRTguj_GLE_ACC23,373,156,0.4182,1,0.0064,2,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-03,None,moloco_int,AA_MountQuizmore_TUR_O3Q0z8syozD3XOdo_GLE_ACC23,12973,4240,0.3268,16,0.0038,32,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-03,None,moloco_int,GB_170_Mol_RDPInApp_Camp258,7119,2789,0.3918,21,0.0075,42,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-03,None,moloco_int,PM30_qXcgZj4m_sub3_sub4_sub5_sub6_sub7_cub_8_sub9_sub10_sub11_sub12,2841,1060,0.3731,3,0.0028,6,0,0.0000,N/A,N/A,id6747419978,Mount Quizmore,ios
2025-09-03,None,moloco_int,PM34_sub2_sub3_sub4_sub5_sub6_sub7_sub8,694,327,0.4712,0,0.0000,0,0,N/A,N/A,N/A,id6747419978,Mount Quizmore,ios
